candidate,party,office,district,town,votes,precinct
John Anderson,Write In,U.S. Senate,,New Britain,0,Casablanca Hall
Shabadjot Bharara,Write In,U.S. Senate,,New Britain,0,Casablanca Hall
Jahana Hayes,Democratic Party,U.S. House,05,New Britain,938,Casablanca Hall
George Logan,Republican Party,U.S. House,05,New Britain,452,Casablanca Hall
George Logan,Independent Party,U.S. House,05,New Britain,9,Casablanca Hall
Jahana Hayes,Working Families Party,U.S. House,05,New Britain,38,Casablanca Hall
Rick Lopes,Democratic Party,State Senate,6,New Britain,941,Casablanca Hall
Tremell J. Collins,Republican Party,State Senate,6,New Britain,456,Casablanca Hall
Rick Lopes,Working Families Party,State Senate,6,New Britain,49,Casablanca Hall
"Robert ""Bobby"" Sanchez",Democratic Party,State House,25,New Britain,976,Casablanca Hall
Jerrell Hargraves,Republican Party,State House,25,New Britain,460,Casablanca Hall
Stephanie Thomas,Democratic Party,Secretary of the State,,New Britain,934,Casablanca Hall
Dominic Rapini,Republican Party,Secretary of the State,,New Britain,425,Casablanca Hall
Cynthia R. Jennings,Independent Party,Secretary of the State,,New Britain,29,Casablanca Hall
Stephanie Thomas,Working Families Party,Secretary of the State,,New Britain,47,Casablanca Hall
Erick Russell,Democratic Party,Treasurer,,New Britain,912,Casablanca Hall
Harry Arora,Republican Party,Treasurer,,New Britain,431,Casablanca Hall
Jennifer Baldwin,Independent Party,Treasurer,,New Britain,39,Casablanca Hall
Erick Russell,Working Families Party,Treasurer,,New Britain,35,Casablanca Hall
JoAnna Laiscell,Libertarian Party,Treasurer,,New Britain,13,Casablanca Hall
Sean Scanlon,Democratic Party,Comptroller,,New Britain,916,Casablanca Hall
Mary Fay,Republican Party,Comptroller,,New Britain,447,Casablanca Hall
Sean Scanlon,Independent Party,Comptroller,,New Britain,21,Casablanca Hall
Sean Scanlon,Working Families Party,Comptroller,,New Britain,38,Casablanca Hall
William Tong,Democratic Party,Attorney General,,New Britain,954,Casablanca Hall
Jessica Kordas,Republican Party,Attorney General,,New Britain,425,Casablanca Hall
A.P. Pascarella,Independent Party,Attorney General,,New Britain,17,Casablanca Hall
William Tong,Working Families Party,Attorney General,,New Britain,32,Casablanca Hall
Ken Krayeske,Green Party,Attorney General,,New Britain,15,Casablanca Hall
William C. Rivera,Democratic Party,Judge of Probate,08,New Britain,925,Casablanca Hall
Michael A. Carrier,Republican Party,Judge of Probate,08,New Britain,494,Casablanca Hall
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,New Britain,295,Crystal Ballroom
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,New Britain,247,Crystal Ballroom
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,New Britain,2,Crystal Ballroom
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,New Britain,6,Crystal Ballroom
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,New Britain,18,Crystal Ballroom
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,New Britain,0,Crystal Ballroom
Richard Blumenthal,Democratic Party,U.S. Senate,,New Britain,325,Crystal Ballroom
Leora R. Levy,Republican Party,U.S. Senate,,New Britain,218,Crystal Ballroom
Richard Blumenthal,Working Families Party,U.S. Senate,,New Britain,25,Crystal Ballroom
John Anderson,Write In,U.S. Senate,,New Britain,0,Crystal Ballroom
Shabadjot Bharara,Write In,U.S. Senate,,New Britain,0,Crystal Ballroom
Jahana Hayes,Democratic Party,U.S. House,05,New Britain,308,Crystal Ballroom
George Logan,Republican Party,U.S. House,05,New Britain,240,Crystal Ballroom
George Logan,Independent Party,U.S. House,05,New Britain,8,Crystal Ballroom
Jahana Hayes,Working Families Party,U.S. House,05,New Britain,26,Crystal Ballroom
Rick Lopes,Democratic Party,State Senate,6,New Britain,310,Crystal Ballroom
Tremell J. Collins,Republican Party,State Senate,6,New Britain,223,Crystal Ballroom
Rick Lopes,Working Families Party,State Senate,6,New Britain,28,Crystal Ballroom
Peter Tercyak,Democratic Party,State House,26,New Britain,314,Crystal Ballroom
Joel Moret,Republican Party,State House,26,New Britain,220,Crystal Ballroom
Peter Tercyak,Working Families Party,State House,26,New Britain,32,Crystal Ballroom
Stephanie Thomas,Democratic Party,Secretary of the State,,New Britain,298,Crystal Ballroom
Dominic Rapini,Republican Party,Secretary of the State,,New Britain,224,Crystal Ballroom
Cynthia R. Jennings,Independent Party,Secretary of the State,,New Britain,15,Crystal Ballroom
Stephanie Thomas,Working Families Party,Secretary of the State,,New Britain,20,Crystal Ballroom
Erick Russell,Democratic Party,Treasurer,,New Britain,308,Crystal Ballroom
Harry Arora,Republican Party,Treasurer,,New Britain,211,Crystal Ballroom
Jennifer Baldwin,Independent Party,Treasurer,,New Britain,9,Crystal Ballroom
Erick Russell,Working Families Party,Treasurer,,New Britain,25,Crystal Ballroom
JoAnna Laiscell,Libertarian Party,Treasurer,,New Britain,4,Crystal Ballroom
Sean Scanlon,Democratic Party,Comptroller,,New Britain,297,Crystal Ballroom
Mary Fay,Republican Party,Comptroller,,New Britain,229,Crystal Ballroom
Sean Scanlon,Independent Party,Comptroller,,New Britain,7,Crystal Ballroom
Sean Scanlon,Working Families Party,Comptroller,,New Britain,21,Crystal Ballroom
William Tong,Democratic Party,Attorney General,,New Britain,312,Crystal Ballroom
Jessica Kordas,Republican Party,Attorney General,,New Britain,211,Crystal Ballroom
A.P. Pascarella,Independent Party,Attorney General,,New Britain,6,Crystal Ballroom
William Tong,Working Families Party,Attorney General,,New Britain,25,Crystal Ballroom
Ken Krayeske,Green Party,Attorney General,,New Britain,5,Crystal Ballroom
William C. Rivera,Democratic Party,Judge of Probate,08,New Britain,307,Crystal Ballroom
Michael A. Carrier,Republican Party,Judge of Probate,08,New Britain,244,Crystal Ballroom
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,New Britain,405,Gaffney School
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,New Britain,223,Gaffney School
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,New Britain,1,Gaffney School
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,New Britain,6,Gaffney School
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,New Britain,14,Gaffney School
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,New Britain,0,Gaffney School
Richard Blumenthal,Democratic Party,U.S. Senate,,New Britain,412,Gaffney School
Leora R. Levy,Republican Party,U.S. Senate,,New Britain,216,Gaffney School
Richard Blumenthal,Working Families Party,U.S. Senate,,New Britain,19,Gaffney School
John Anderson,Write In,U.S. Senate,,New Britain,0,Gaffney School
Shabadjot Bharara,Write In,U.S. Senate,,New Britain,0,Gaffney School
Jahana Hayes,Democratic Party,U.S. House,05,New Britain,404,Gaffney School
George Logan,Republican Party,U.S. House,05,New Britain,219,Gaffney School
George Logan,Independent Party,U.S. House,05,New Britain,2,Gaffney School
Jahana Hayes,Working Families Party,U.S. House,05,New Britain,21,Gaffney School
Rick Lopes,Democratic Party,State Senate,6,New Britain,402,Gaffney School
Tremell J. Collins,Republican Party,State Senate,6,New Britain,220,Gaffney School
Rick Lopes,Working Families Party,State Senate,6,New Britain,22,Gaffney School
"Emmanuel ""Manny"" Sanchez",Democratic Party,State House,24,New Britain,403,Gaffney School
Paul Edwards,Republican Party,State House,24,New Britain,218,Gaffney School
"Emmanuel ""Manny"" Sanchez",Working Families Party,State House,24,New Britain,23,Gaffney School
Alfred P. Mayo,Write In,State House,24,New Britain,0,Gaffney School
Stephanie Thomas,Democratic Party,Secretary of the State,,New Britain,401,Gaffney School
Dominic Rapini,Republican Party,Secretary of the State,,New Britain,200,Gaffney School
Cynthia R. Jennings,Independent Party,Secretary of the State,,New Britain,11,Gaffney School
Stephanie Thomas,Working Families Party,Secretary of the State,,New Britain,16,Gaffney School
Erick Russell,Democratic Party,Treasurer,,New Britain,387,Gaffney School
Harry Arora,Republican Party,Treasurer,,New Britain,209,Gaffney School
Jennifer Baldwin,Independent Party,Treasurer,,New Britain,8,Gaffney School
Erick Russell,Working Families Party,Treasurer,,New Britain,17,Gaffney School
JoAnna Laiscell,Libertarian Party,Treasurer,,New Britain,2,Gaffney School
Sean Scanlon,Democratic Party,Comptroller,,New Britain,386,Gaffney School
Mary Fay,Republican Party,Comptroller,,New Britain,215,Gaffney School
Sean Scanlon,Independent Party,Comptroller,,New Britain,4,Gaffney School
Sean Scanlon,Working Families Party,Comptroller,,New Britain,17,Gaffney School
William Tong,Democratic Party,Attorney General,,New Britain,398,Gaffney School
Jessica Kordas,Republican Party,Attorney General,,New Britain,201,Gaffney School
A.P. Pascarella,Independent Party,Attorney General,,New Britain,5,Gaffney School
William Tong,Working Families Party,Attorney General,,New Britain,17,Gaffney School
Ken Krayeske,Green Party,Attorney General,,New Britain,3,Gaffney School
William C. Rivera,Democratic Party,Judge of Probate,08,New Britain,395,Gaffney School
Michael A. Carrier,Republican Party,Judge of Probate,08,New Britain,231,Gaffney School
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,New Britain,368,Generale Ameglio Society
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,New Britain,165,Generale Ameglio Society
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,New Britain,2,Generale Ameglio Society
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,New Britain,6,Generale Ameglio Society
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,New Britain,3,Generale Ameglio Society
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,New Britain,0,Generale Ameglio Society
Richard Blumenthal,Democratic Party,U.S. Senate,,New Britain,383,Generale Ameglio Society
Leora R. Levy,Republican Party,U.S. Senate,,New Britain,152,Generale Ameglio Society
Richard Blumenthal,Working Families Party,U.S. Senate,,New Britain,7,Generale Ameglio Society
John Anderson,Write In,U.S. Senate,,New Britain,0,Generale Ameglio Society
Shabadjot Bharara,Write In,U.S. Senate,,New Britain,0,Generale Ameglio Society
Jahana Hayes,Democratic Party,U.S. House,05,New Britain,391,Generale Ameglio Society
George Logan,Republican Party,U.S. House,05,New Britain,153,Generale Ameglio Society
George Logan,Independent Party,U.S. House,05,New Britain,6,Generale Ameglio Society
Jahana Hayes,Working Families Party,U.S. House,05,New Britain,8,Generale Ameglio Society
Rick Lopes,Democratic Party,State Senate,6,New Britain,364,Generale Ameglio Society
Tremell J. Collins,Republican Party,State Senate,6,New Britain,150,Generale Ameglio Society
Rick Lopes,Working Families Party,State Senate,6,New Britain,10,Generale Ameglio Society
"Robert ""Bobby"" Sanchez",Democratic Party,State House,25,New Britain,378,Generale Ameglio Society
Jerrell Hargraves,Republican Party,State House,25,New Britain,151,Generale Ameglio Society
Stephanie Thomas,Democratic Party,Secretary of the State,,New Britain,363,Generale Ameglio Society
Dominic Rapini,Republican Party,Secretary of the State,,New Britain,140,Generale Ameglio Society
Cynthia R. Jennings,Independent Party,Secretary of the State,,New Britain,12,Generale Ameglio Society
Stephanie Thomas,Working Families Party,Secretary of the State,,New Britain,10,Generale Ameglio Society
Erick Russell,Democratic Party,Treasurer,,New Britain,354,Generale Ameglio Society
Harry Arora,Republican Party,Treasurer,,New Britain,139,Generale Ameglio Society
Jennifer Baldwin,Independent Party,Treasurer,,New Britain,10,Generale Ameglio Society
Erick Russell,Working Families Party,Treasurer,,New Britain,7,Generale Ameglio Society
JoAnna Laiscell,Libertarian Party,Treasurer,,New Britain,4,Generale Ameglio Society
Sean Scanlon,Democratic Party,Comptroller,,New Britain,345,Generale Ameglio Society
Mary Fay,Republican Party,Comptroller,,New Britain,150,Generale Ameglio Society
Sean Scanlon,Independent Party,Comptroller,,New Britain,8,Generale Ameglio Society
Sean Scanlon,Working Families Party,Comptroller,,New Britain,9,Generale Ameglio Society
William Tong,Democratic Party,Attorney General,,New Britain,365,Generale Ameglio Society
Jessica Kordas,Republican Party,Attorney General,,New Britain,141,Generale Ameglio Society
A.P. Pascarella,Independent Party,Attorney General,,New Britain,5,Generale Ameglio Society
William Tong,Working Families Party,Attorney General,,New Britain,9,Generale Ameglio Society
Ken Krayeske,Green Party,Attorney General,,New Britain,4,Generale Ameglio Society
William C. Rivera,Democratic Party,Judge of Probate,08,New Britain,348,Generale Ameglio Society
Michael A. Carrier,Republican Party,Judge of Probate,08,New Britain,159,Generale Ameglio Society
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,New Britain,87,Graham Apartments
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,New Britain,18,Graham Apartments
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,New Britain,0,Graham Apartments
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,New Britain,0,Graham Apartments
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,New Britain,2,Graham Apartments
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,New Britain,0,Graham Apartments
Richard Blumenthal,Democratic Party,U.S. Senate,,New Britain,84,Graham Apartments
Leora R. Levy,Republican Party,U.S. Senate,,New Britain,14,Graham Apartments
Richard Blumenthal,Working Families Party,U.S. Senate,,New Britain,3,Graham Apartments
John Anderson,Write In,U.S. Senate,,New Britain,0,Graham Apartments
Shabadjot Bharara,Write In,U.S. Senate,,New Britain,0,Graham Apartments
Jahana Hayes,Democratic Party,U.S. House,05,New Britain,86,Graham Apartments
George Logan,Republican Party,U.S. House,05,New Britain,16,Graham Apartments
George Logan,Independent Party,U.S. House,05,New Britain,3,Graham Apartments
Jahana Hayes,Working Families Party,U.S. House,05,New Britain,3,Graham Apartments
Rick Lopes,Democratic Party,State Senate,6,New Britain,79,Graham Apartments
Tremell J. Collins,Republican Party,State Senate,6,New Britain,13,Graham Apartments
Rick Lopes,Working Families Party,State Senate,6,New Britain,5,Graham Apartments
"Robert ""Bobby"" Sanchez",Democratic Party,State House,25,New Britain,93,Graham Apartments
Jerrell Hargraves,Republican Party,State House,25,New Britain,11,Graham Apartments
Stephanie Thomas,Democratic Party,Secretary of the State,,New Britain,84,Graham Apartments
Dominic Rapini,Republican Party,Secretary of the State,,New Britain,12,Graham Apartments
Cynthia R. Jennings,Independent Party,Secretary of the State,,New Britain,0,Graham Apartments
Stephanie Thomas,Working Families Party,Secretary of the State,,New Britain,3,Graham Apartments
Erick Russell,Democratic Party,Treasurer,,New Britain,79,Graham Apartments
Harry Arora,Republican Party,Treasurer,,New Britain,9,Graham Apartments
Jennifer Baldwin,Independent Party,Treasurer,,New Britain,1,Graham Apartments
Erick Russell,Working Families Party,Treasurer,,New Britain,1,Graham Apartments
JoAnna Laiscell,Libertarian Party,Treasurer,,New Britain,3,Graham Apartments
Sean Scanlon,Democratic Party,Comptroller,,New Britain,79,Graham Apartments
Mary Fay,Republican Party,Comptroller,,New Britain,14,Graham Apartments
Sean Scanlon,Independent Party,Comptroller,,New Britain,0,Graham Apartments
Sean Scanlon,Working Families Party,Comptroller,,New Britain,1,Graham Apartments
William Tong,Democratic Party,Attorney General,,New Britain,84,Graham Apartments
Jessica Kordas,Republican Party,Attorney General,,New Britain,13,Graham Apartments
A.P. Pascarella,Independent Party,Attorney General,,New Britain,0,Graham Apartments
William Tong,Working Families Party,Attorney General,,New Britain,2,Graham Apartments
Ken Krayeske,Green Party,Attorney General,,New Britain,1,Graham Apartments
William C. Rivera,Democratic Party,Judge of Probate,08,New Britain,86,Graham Apartments
Michael A. Carrier,Republican Party,Judge of Probate,08,New Britain,9,Graham Apartments
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,New Britain,415,Holmes Elementary School
